confirm_idx,entry_idx,exit_idx,horizon_end_idx,parent_sign,option_type,confirm_day,entry_day,exit_day,horizon_day,entry_ts,exit_ts,entry_spot,exit_spot,exit_class,holding_bars,structural_outcome,contract_code,expiry,strike,entry_ask,exit_bid,option_entry_ts,option_exit_ts,net_cny,premium_return,entry_premium_cny,exit_premium_cny,intrinsic_at_entry,time_to_expiry_days,spot_move,status
531822,531823,531845.0,533023,1,C,2024-02-19,2024-02-19,2024-02-19,2024-02-26,2024-02-19 10:33:00+08:00,2024-02-19 10:55:00+08:00,5041.53,5011.14,temporal_completion,22.0,recovery,MO2403-C-5000,2024-03-15,5000.0,213.8,193.2,2024-02-19 10:33:52.300000+08:00,2024-02-19 10:55:03.800000+08:00,-2088.0000000000023,-0.09635173058933588,21380.0,19320.0,41.529999999999745,25.0,-0.006027931996834157,completed_two_leg
532482,532483,532515.0,533683,1,C,2024-02-22,2024-02-22,2024-02-22,2024-02-29,2024-02-22 09:33:00+08:00,2024-02-22 10:05:00+08:00,5109.79,5110.58,temporal_completion,32.0,recovery,MO2403-C-5100,2024-03-15,5100.0,149.8,157.2,2024-02-22 09:33:02.800000+08:00,2024-02-22 10:05:02.300000+08:00,711.9999999999977,0.04939919893190914,14980.000000000002,15719.999999999998,9.789999999999964,22.0,0.0001546051794691916,completed_two_leg
533024,533025,533142.0,534225,1,C,2024-02-26,2024-02-26,2024-02-26,2024-03-04,2024-02-26 10:35:00+08:00,2024-02-26 14:02:00+08:00,5238.22,5285.57,temporal_completion,117.0,recovery,MO2403-C-5200,2024-03-15,5200.0,167.8,178.6,2024-02-26 10:35:02.200000+08:00,2024-02-26 14:02:00.700000+08:00,1051.9999999999982,0.06436233611442188,16780.0,17860.0,38.220000000000255,18.0,0.009039330154136271,completed_two_leg
533173,533174,533201.0,534374,1,C,2024-02-26,2024-02-26,2024-02-27,2024-03-04,2024-02-26 14:34:00+08:00,2024-02-27 09:31:00+08:00,5264.98,5226.03,temporal_completion,27.0,recovery,MO2403-C-5300,2024-03-15,5300.0,122.6,107.0,2024-02-26 14:34:02.700000+08:00,2024-02-27 09:31:02.300000+08:00,-1587.9999999999995,-0.1272430668841762,12260.0,10700.0,0.0,18.0,-0.007397938833575757,completed_two_leg
533553,533554,533593.0,534754,1,C,2024-02-28,2024-02-28,2024-02-28,2024-03-06,2024-02-28 11:24:00+08:00,2024-02-28 13:33:00+08:00,5311.08,5315.91,temporal_completion,39.0,failure,MO2403-C-5300,2024-03-15,5300.0,144.0,144.8,2024-02-28 11:24:02.500000+08:00,2024-02-28 13:33:00.500000+08:00,52.00000000000114,0.005555555555555536,14400.0,14480.000000000002,11.079999999999927,16.0,0.0009094195530852112,completed_two_leg
533743,533744,533757.0,534944,-1,P,2024-02-29,2024-02-29,2024-02-29,2024-03-07,2024-02-29 10:34:00+08:00,2024-02-29 10:47:00+08:00,5283.63,5308.84,temporal_completion,13.0,failure,MO2403-P-5300,2024-03-15,5300.0,172.2,157.2,2024-02-29 10:34:03.300000+08:00,2024-02-29 10:47:02.300000+08:00,-1528.0,-0.08710801393728218,17220.0,15719.999999999998,16.36999999999989,15.0,0.004771340915241895,completed_two_leg
533947,533948,533990.0,535148,1,C,2024-03-01,2024-03-01,2024-03-01,2024-03-08,2024-03-01 09:58:00+08:00,2024-03-01 10:40:00+08:00,5361.54,5348.04,temporal_completion,42.0,recovery,MO2403-C-5400,2024-03-15,5400.0,135.8,125.2,2024-03-01 09:58:05.600000+08:00,2024-03-01 10:40:01.600000+08:00,-1088.000000000001,-0.07805596465390285,13580.000000000002,12520.0,0.0,14.0,-0.002517933280363427,completed_two_leg
534214,534215,534318.0,535415,1,C,2024-03-04,2024-03-04,2024-03-04,2024-03-11,2024-03-04 10:25:00+08:00,2024-03-04 13:38:00+08:00,5366.38,5377.85,temporal_completion,103.0,recovery,MO2403-C-5400,2024-03-15,5400.0,127.0,117.4,2024-03-04 10:25:07.500000+08:00,2024-03-04 13:38:05.500000+08:00,-987.9999999999994,-0.07559055118110236,12700.0,11740.0,0.0,11.0,0.0021373812514209334,completed_two_leg
534413,534414,534432.0,535614,1,C,2024-03-05,2024-03-05,2024-03-05,2024-03-12,2024-03-05 09:44:00+08:00,2024-03-05 10:02:00+08:00,5412.02,5364.3,temporal_completion,18.0,failure,MO2403-C-5400,2024-03-15,5400.0,127.2,98.2,2024-03-05 09:44:01.500000+08:00,2024-03-05 10:02:01+08:00,-2928.0,-0.2279874213836478,12720.0,9820.0,12.020000000000437,10.0,-0.00881741013521753,completed_two_leg
534718,534719,534826.0,535919,1,C,2024-03-06,2024-03-06,2024-03-06,2024-03-13,2024-03-06 10:49:00+08:00,2024-03-06 14:06:00+08:00,5347.04,5384.68,temporal_completion,107.0,recovery,MO2403-C-5300,2024-03-15,5300.0,133.6,153.0,2024-03-06 10:49:01.400000+08:00,2024-03-06 14:06:02.400000+08:00,1912.0000000000005,0.14520958083832336,13360.0,15300.0,47.039999999999964,9.0,0.007039408719590634,completed_two_leg
534826,534827,534883.0,536027,-1,P,2024-03-06,2024-03-06,2024-03-07,2024-03-13,2024-03-06 14:07:00+08:00,2024-03-07 09:33:00+08:00,5377.62,5412.12,temporal_completion,56.0,failure,MO2403-P-5400,2024-03-15,5400.0,141.4,128.0,2024-03-06 14:07:02.900000+08:00,2024-03-07 09:33:08.200000+08:00,-1368.0000000000005,-0.09476661951909482,14140.0,12800.0,22.38000000000011,9.0,0.006415477478884712,completed_two_leg
534975,534976,535142.0,536176,-1,P,2024-03-07,2024-03-07,2024-03-08,2024-03-14,2024-03-07 11:06:00+08:00,2024-03-08 09:52:00+08:00,5389.47,5341.27,temporal_completion,166.0,recovery,MO2403-P-5400,2024-03-15,5400.0,128.0,146.4,2024-03-07 11:06:00.700000+08:00,2024-03-08 09:52:02.100000+08:00,1812.0000000000005,0.14375000000000004,12800.0,14640.0,10.529999999999745,8.0,-0.00894336548862873,completed_two_leg
535142,535143,535159.0,536343,1,C,2024-03-08,2024-03-08,2024-03-08,2024-03-15,2024-03-08 09:53:00+08:00,2024-03-08 10:09:00+08:00,5345.27,5309.67,temporal_completion,16.0,failure,MO2404-C-5300,2024-04-19,5300.0,211.2,195.6,2024-03-08 09:53:49.100000+08:00,2024-03-08 10:09:04.600000+08:00,-1587.9999999999995,-0.07386363636363635,21120.0,19560.0,45.27000000000044,42.0,-0.006660093877390749,completed_two_leg
535233,535234,535636.0,536434,1,C,2024-03-08,2024-03-08,2024-03-12,2024-03-15,2024-03-08 11:24:00+08:00,2024-03-12 10:06:00+08:00,5321.58,5484.79,temporal_completion,402.0,recovery,MO2404-C-5300,2024-04-19,5300.0,195.6,267.0,2024-03-08 11:24:08.100000+08:00,2024-03-12 10:07:41.500000+08:00,7112.000000000001,0.3650306748466259,19560.0,26700.0,21.579999999999927,42.0,0.03066946282870875,completed_two_leg
535707,535708,536044.0,536908,1,C,2024-03-12,2024-03-12,2024-03-13,2024-03-19,2024-03-12 11:18:00+08:00,2024-03-13 14:24:00+08:00,5486.89,5518.94,temporal_completion,336.0,recovery,MO2404-C-5500,2024-04-19,5500.0,157.2,160.2,2024-03-12 11:18:21.500000+08:00,2024-03-13 14:24:05.100000+08:00,272.0,0.01908396946564883,15719.999999999998,16019.999999999998,0.0,38.0,0.00584119601449995,completed_two_leg
536085,536086,536124.0,537286,1,C,2024-03-14,2024-03-14,2024-03-14,2024-03-21,2024-03-14 09:36:00+08:00,2024-03-14 10:14:00+08:00,5540.89,5503.73,temporal_completion,38.0,failure,MO2404-C-5500,2024-04-19,5500.0,166.8,146.0,2024-03-14 09:36:05.800000+08:00,2024-03-14 10:14:13.800000+08:00,-2108.000000000001,-0.12470023980815359,16680.0,14600.0,40.89000000000033,36.0,-0.006706503828807442,completed_two_leg
536291,536292,536917.0,537492,1,C,2024-03-14,2024-03-14,2024-03-19,2024-03-21,2024-03-14 14:32:00+08:00,2024-03-19 11:27:00+08:00,5471.71,5616.88,temporal_completion,625.0,recovery,MO2404-C-5500,2024-04-19,5500.0,130.0,213.8,2024-03-14 14:32:01.800000+08:00,2024-03-19 11:27:02.500000+08:00,8352.000000000002,0.6446153846153848,13000.0,21380.0,0.0,36.0,0.02653101132918234,completed_two_leg
537617,537618,537757.0,538818,1,C,2024-03-22,2024-03-22,2024-03-22,2024-03-29,2024-03-22 11:08:00+08:00,2024-03-22 14:57:00+08:00,5587.6,5598.55,temporal_completion,139.0,failure,MO2404-C-5600,2024-04-19,5600.0,135.6,127.2,2024-03-22 11:08:03.400000+08:00,2024-03-22 15:00:00.400000+08:00,-867.9999999999991,-0.06194690265486724,13560.0,12720.0,0.0,28.0,0.0019596964707566666,completed_two_leg
538202,538203,538403.0,539403,-1,P,2024-03-26,2024-03-26,2024-03-27,2024-04-02,2024-03-26 14:23:00+08:00,2024-03-27 13:43:00+08:00,5431.9,5374.54,temporal_completion,200.0,recovery,MO2404-P-5400,2024-04-19,5400.0,144.0,179.2,2024-03-26 14:23:02.900000+08:00,2024-03-27 13:43:02.700000+08:00,3491.999999999999,0.24444444444444446,14400.0,17920.0,0.0,24.0,-0.010559840939634357,completed_two_leg
538421,538422,538488.0,539622,-1,P,2024-03-27,2024-03-27,2024-03-28,2024-04-03,2024-03-27 14:02:00+08:00,2024-03-28 09:38:00+08:00,5343.93,5304.84,temporal_completion,66.0,recovery,MO2404-P-5300,2024-04-19,5300.0,151.6,178.6,2024-03-27 14:02:02.700000+08:00,2024-03-28 09:38:01.600000+08:00,2672.0,0.17810026385224265,15160.0,17860.0,0.0,23.0,-0.0073148413246431065,completed_two_leg
538618,538619,538722.0,539819,-1,P,2024-03-28,2024-03-28,2024-03-29,2024-04-08,2024-03-28 13:19:00+08:00,2024-03-29 09:32:00+08:00,5396.49,5401.32,temporal_completion,103.0,failure,MO2404-P-5400,2024-04-19,5400.0,162.6,155.2,2024-03-28 13:19:01.600000+08:00,2024-03-29 09:32:02.100000+08:00,-768.0000000000006,-0.045510455104551095,16260.0,15519.999999999998,3.5100000000002183,22.0,0.000895026211481964,completed_two_leg
539267,539268,539418.0,540468,1,C,2024-04-02,2024-04-02,2024-04-02,2024-04-11,2024-04-02 10:38:00+08:00,2024-04-02 14:38:00+08:00,5527.39,5508.01,temporal_completion,150.0,failure,MO2404-C-5500,2024-04-19,5500.0,120.8,110.8,2024-04-02 10:38:01.600000+08:00,2024-04-02 14:38:00.100000+08:00,-1028.0,-0.08278145695364236,12080.0,11080.0,27.390000000000327,17.0,-0.003506175609103046,completed_two_leg
540401,540402,540432.0,541602,-1,P,2024-04-11,2024-04-11,2024-04-11,2024-04-18,2024-04-11 09:32:00+08:00,2024-04-11 10:02:00+08:00,5354.84,5381.12,temporal_completion,30.0,recovery,MO2404-P-5400,2024-04-19,5400.0,131.2,112.6,2024-04-11 09:32:01.800000+08:00,2024-04-11 10:02:02.800000+08:00,-1887.9999999999995,-0.1417682926829268,13119.999999999998,11260.0,45.159999999999854,8.0,0.004907709660792792,completed_two_leg
541003,541004,541095.0,542204,-1,P,2024-04-15,2024-04-15,2024-04-15,2024-04-22,2024-04-15 13:04:00+08:00,2024-04-15 14:35:00+08:00,5312.7,5254.77,temporal_completion,91.0,recovery,MO2405-P-5300,2024-05-17,5300.0,212.8,244.6,2024-04-15 13:04:13.500000+08:00,2024-04-15 14:35:25+08:00,3151.999999999998,0.1494360902255638,21280.0,24460.0,0.0,32.0,-0.010904060082443823,completed_two_leg
541161,541162,541204.0,542362,-1,P,2024-04-16,2024-04-16,2024-04-16,2024-04-23,2024-04-16 10:12:00+08:00,2024-04-16 10:54:00+08:00,5133.51,5145.14,temporal_completion,42.0,recovery,MO2405-P-5100,2024-05-17,5100.0,197.4,188.4,2024-04-16 10:12:02.300000+08:00,2024-04-16 10:54:00.800000+08:00,-928.0,-0.045592705167173286,19740.0,18840.0,0.0,31.0,0.0022655064468559694,completed_two_leg
541293,541294,541361.0,542494,-1,P,2024-04-16,2024-04-16,2024-04-17,2024-04-23,2024-04-16 13:54:00+08:00,2024-04-17 09:31:00+08:00,5144.41,5169.06,temporal_completion,67.0,recovery,MO2405-P-5100,2024-05-17,5100.0,199.2,184.6,2024-04-16 13:54:03.300000+08:00,2024-04-17 09:31:02.500000+08:00,-1487.9999999999995,-0.07329317269076308,19920.0,18460.0,0.0,31.0,0.004791608755911891,completed_two_leg
541861,541862,541881.0,543062,1,C,2024-04-19,2024-04-19,2024-04-19,2024-04-26,2024-04-19 09:52:00+08:00,2024-04-19 10:11:00+08:00,5306.28,5258.72,temporal_completion,19.0,recovery,MO2405-C-5300,2024-05-17,5300.0,148.8,123.0,2024-04-19 09:52:04.600000+08:00,2024-04-19 10:11:00.100000+08:00,-2608.000000000001,-0.17338709677419362,14880.000000000002,12300.0,6.279999999999745,28.0,-0.008962964638126847,completed_two_leg
543046,543047,543537.0,544247,1,C,2024-04-26,2024-04-26,2024-04-30,2024-05-08,2024-04-26 09:37:00+08:00,2024-04-30 09:47:00+08:00,5342.56,5510.37,temporal_completion,490.0,recovery,MO2405-C-5300,2024-05-17,5300.0,140.2,262.6,2024-04-26 09:37:02.100000+08:00,2024-04-30 09:47:02.300000+08:00,12212.000000000004,0.8730385164051357,14019.999999999998,26260.000000000004,42.5600000000004,21.0,0.031410035638345546,completed_two_leg
543688,543689,544241.0,544889,1,C,2024-04-30,2024-04-30,2024-05-08,2024-05-10,2024-04-30 13:49:00+08:00,2024-05-08 09:31:00+08:00,5525.36,5585.5,temporal_completion,552.0,recovery,MO2405-C-5500,2024-05-17,5500.0,126.4,125.6,2024-04-30 13:49:02.800000+08:00,2024-05-08 09:31:02.400000+08:00,-108.00000000000114,-0.006329113924050778,12640.0,12560.0,25.359999999999673,17.0,0.010884358666222615,completed_two_leg
544490,544491,544732.0,545691,1,C,2024-05-09,2024-05-09,2024-05-10,2024-05-16,2024-05-09 09:41:00+08:00,2024-05-10 09:42:00+08:00,5570.24,5596.14,temporal_completion,241.0,recovery,MO2405-C-5600,2024-05-17,5600.0,64.8,63.4,2024-05-09 09:41:02.100000+08:00,2024-05-10 09:42:02.500000+08:00,-167.99999999999986,-0.021604938271604923,6480.0,6340.0,0.0,8.0,0.004649709886827225,completed_two_leg
544853,544854,544961.0,546054,1,C,2024-05-10,2024-05-10,2024-05-13,2024-05-17,2024-05-10 13:14:00+08:00,2024-05-13 09:31:00+08:00,5590.5,5501.68,parent_failure,107.0,failure,MO2406-C-5600,2024-06-21,5600.0,141.2,101.8,2024-05-10 13:14:58.500000+08:00,2024-05-13 09:31:02.700000+08:00,-3967.999999999999,-0.2790368271954674,14119.999999999998,10180.0,0.0,42.0,-0.015887666577229176,completed_two_leg
545201,545202,,546402,1,C,2024-05-14,2024-05-14,,,2024-05-14 09:32:00+08:00,,5565.95,,,,recovery,,,,,,,,,,,,,,,entry_invalid
545231,545232,545386.0,546432,-1,P,2024-05-14,2024-05-14,2024-05-14,2024-05-21,2024-05-14 10:02:00+08:00,2024-05-14 14:06:00+08:00,5531.69,5565.37,temporal_completion,154.0,recovery,MO2406-P-5500,2024-06-21,5500.0,196.6,176.6,2024-05-14 10:02:11+08:00,2024-05-14 14:06:00.500000+08:00,-2028.0,-0.10172939979654116,19660.0,17660.0,0.0,38.0,0.006088555215494784,completed_two_leg
545885,545886,545947.0,547086,-1,P,2024-05-16,2024-05-16,2024-05-17,2024-05-23,2024-05-16 14:26:00+08:00,2024-05-17 09:57:00+08:00,5500.46,5517.77,temporal_completion,61.0,recovery,MO2406-P-5500,2024-06-21,5500.0,190.0,175.0,2024-05-16 14:26:11.900000+08:00,2024-05-17 09:57:02.100000+08:00,-1528.0,-0.07894736842105265,19000.0,17500.0,0.0,36.0,0.003147009522840083,completed_two_leg
546006,546007,546134.0,547207,-1,P,2024-05-17,2024-05-17,2024-05-17,2024-05-24,2024-05-17 10:57:00+08:00,2024-05-17 14:34:00+08:00,5485.85,5525.06,temporal_completion,127.0,failure,MO2406-P-5500,2024-06-21,5500.0,185.2,158.4,2024-05-17 10:57:04.100000+08:00,2024-05-17 14:34:01.100000+08:00,-2707.999999999998,-0.14470842332613387,18520.0,15840.0,14.149999999999636,35.0,0.007147479424337133,completed_two_leg
546270,546271,546274.0,547471,-1,P,2024-05-20,2024-05-20,2024-05-20,2024-05-27,2024-05-20 11:21:00+08:00,2024-05-20 11:24:00+08:00,5570.83,5575.75,parent_failure,3.0,failure,MO2406-P-5600,2024-06-21,5600.0,186.4,182.6,2024-05-20 11:21:05.300000+08:00,2024-05-20 11:24:05.300000+08:00,-408.00000000000114,-0.020386266094420624,18640.0,18260.0,29.170000000000073,32.0,0.0008831718074326922,completed_two_leg
546823,546824,546881.0,548024,1,C,2024-05-22,2024-05-22,2024-05-23,2024-05-29,2024-05-22 14:04:00+08:00,2024-05-23 09:31:00+08:00,5542.51,5504.84,temporal_completion,57.0,failure,MO2406-C-5500,2024-06-21,5500.0,138.0,113.6,2024-05-22 14:04:00.900000+08:00,2024-05-23 09:31:02.600000+08:00,-2468.0000000000005,-0.1768115942028986,13800.0,11360.0,42.51000000000022,30.0,-0.006796559681443992,completed_two_leg
547609,547610,547624.0,548810,-1,P,2024-05-28,2024-05-28,2024-05-28,2024-06-04,2024-05-28 09:40:00+08:00,2024-05-28 09:54:00+08:00,5371.48,5403.06,temporal_completion,14.0,recovery,MO2406-P-5400,2024-06-21,5400.0,189.2,164.6,2024-05-28 09:40:01.500000+08:00,2024-05-28 09:54:08.500000+08:00,-2487.9999999999995,-0.13002114164904865,18920.0,16460.0,28.520000000000437,24.0,0.005879199028945514,completed_two_leg
548946,548947,548996.0,550147,-1,P,2024-06-04,2024-06-04,2024-06-04,2024-06-12,2024-06-04 13:27:00+08:00,2024-06-04 14:16:00+08:00,5261.78,5293.0,temporal_completion,49.0,recovery,MO2406-P-5300,2024-06-21,5300.0,149.6,124.0,2024-06-04 13:27:02.200000+08:00,2024-06-04 14:16:02.200000+08:00,-2587.9999999999995,-0.17112299465240643,14960.0,12400.0,38.220000000000255,17.0,0.005933353351907478,completed_two_leg
549391,549392,549474.0,550592,-1,P,2024-06-06,2024-06-06,2024-06-06,2024-06-14,2024-06-06 11:22:00+08:00,2024-06-06 14:14:00+08:00,5162.83,5155.55,temporal_completion,82.0,recovery,MO2406-P-5200,2024-06-21,5200.0,151.6,143.6,2024-06-06 11:22:01.200000+08:00,2024-06-06 14:14:04.200000+08:00,-828.0,-0.05277044854881263,15160.0,14360.0,37.17000000000007,15.0,-0.001410079355702143,completed_two_leg
549485,549486,549521.0,550686,-1,P,2024-06-06,2024-06-06,2024-06-07,2024-06-14,2024-06-06 14:26:00+08:00,2024-06-07 09:31:00+08:00,5124.78,5164.67,temporal_completion,35.0,recovery,MO2406-P-5100,2024-06-21,5100.0,114.8,79.2,2024-06-06 14:26:02.700000+08:00,2024-06-07 09:31:02.700000+08:00,-3587.9999999999995,-0.31010452961672474,11480.0,7920.0,0.0,15.0,0.007783748765800791,completed_two_leg
549551,549552,549650.0,550752,-1,P,2024-06-07,2024-06-07,2024-06-07,2024-06-17,2024-06-07 10:02:00+08:00,2024-06-07 13:10:00+08:00,5149.88,5136.56,temporal_completion,98.0,recovery,MO2406-P-5100,2024-06-21,5100.0,93.8,95.4,2024-06-07 10:02:02.200000+08:00,2024-06-07 13:10:02.700000+08:00,132.00000000000085,0.017057569296375252,9380.0,9540.0,0.0,14.0,-0.0025864680342065904,completed_two_leg
549761,549762,549812.0,550962,-1,P,2024-06-11,2024-06-11,2024-06-11,2024-06-18,2024-06-11 09:32:00+08:00,2024-06-11 10:22:00+08:00,5116.91,5131.34,temporal_completion,50.0,recovery,MO2406-P-5100,2024-06-21,5100.0,98.8,84.0,2024-06-11 09:32:01.600000+08:00,2024-06-11 10:22:02.600000+08:00,-1507.9999999999998,-0.1497975708502024,9880.0,8400.0,0.0,10.0,0.0028200613260738194,completed_two_leg
549890,549891,549920.0,551091,-1,P,2024-06-11,2024-06-11,2024-06-11,2024-06-18,2024-06-11 13:11:00+08:00,2024-06-11 13:40:00+08:00,5144.47,5168.2,parent_failure,29.0,failure,MO2406-P-5100,2024-06-21,5100.0,73.8,60.4,2024-06-11 13:11:04.100000+08:00,2024-06-11 13:40:05.600000+08:00,-1367.9999999999998,-0.18157181571815717,7380.0,6040.0,0.0,10.0,0.0046127200664012324,completed_two_leg
550641,550642,551225.0,551842,1,C,2024-06-14,2024-06-14,2024-06-19,2024-06-21,2024-06-14 13:42:00+08:00,2024-06-19 09:55:00+08:00,5173.64,5201.38,temporal_completion,583.0,recovery,MO2407-C-5200,2024-07-19,5200.0,104.0,108.2,2024-06-14 13:42:08.400000+08:00,2024-06-19 09:55:01.300000+08:00,392.0000000000003,0.04038461538461546,10400.0,10820.0,0.0,35.0,0.005361795563664895,completed_two_leg
551743,551744,551824.0,552944,-1,P,2024-06-21,2024-06-21,2024-06-21,2024-06-28,2024-06-21 10:34:00+08:00,2024-06-21 13:24:00+08:00,5057.11,5070.46,temporal_completion,80.0,recovery,MO2407-P-5100,2024-07-19,5100.0,175.0,160.4,2024-06-21 10:34:00.500000+08:00,2024-06-21 13:24:00.500000+08:00,-1487.9999999999995,-0.08342857142857141,17500.0,16040.0,42.89000000000033,28.0,0.002639847660027339,completed_two_leg
552094,552095,552183.0,553295,-1,P,2024-06-24,2024-06-24,2024-06-25,2024-07-01,2024-06-24 13:55:00+08:00,2024-06-25 09:53:00+08:00,4931.07,4898.49,temporal_completion,88.0,recovery,MO2407-P-4950,2024-07-19,4950.0,164.0,178.0,2024-06-24 13:55:01.900000+08:00,2024-06-25 09:53:00.100000+08:00,1372.0,0.08536585365853666,16400.0,17800.0,18.93000000000029,25.0,-0.006607085277637537,completed_two_leg
552223,552224,552300.0,553424,-1,P,2024-06-25,2024-06-25,2024-06-25,2024-07-02,2024-06-25 10:34:00+08:00,2024-06-25 13:20:00+08:00,4875.12,4875.33,temporal_completion,76.0,recovery,MO2407-P-4900,2024-07-19,4900.0,168.0,165.2,2024-06-25 10:34:02.100000+08:00,2024-06-25 13:20:02.600000+08:00,-308.00000000000114,-0.01666666666666672,16800.0,16520.0,24.88000000000011,24.0,4.3075862748098714e-05,completed_two_leg
552331,552332,552368.0,553532,-1,P,2024-06-25,2024-06-25,2024-06-25,2024-07-02,2024-06-25 13:52:00+08:00,2024-06-25 14:28:00+08:00,4852.46,4851.5,temporal_completion,36.0,recovery,MO2407-P-4850,2024-07-19,4850.0,154.8,152.8,2024-06-25 13:52:00.600000+08:00,2024-06-25 14:28:01.600000+08:00,-228.0,-0.012919896640826822,15480.000000000002,15280.000000000002,0.0,24.0,-0.0001978377977356338,completed_two_leg
552403,552404,552410.0,553604,-1,P,2024-06-26,2024-06-26,2024-06-26,2024-07-03,2024-06-26 09:34:00+08:00,2024-06-26 09:40:00+08:00,4820.18,4851.23,temporal_completion,6.0,recovery,MO2407-P-4800,2024-07-19,4800.0,145.0,120.0,2024-06-26 09:34:02.200000+08:00,2024-06-26 09:40:01.700000+08:00,-2528.0,-0.1724137931034483,14500.0,12000.0,0.0,23.0,0.006441668153471358,completed_two_leg
552645,552646,552889.0,553846,-1,P,2024-06-27,2024-06-27,2024-06-28,2024-07-04,2024-06-27 09:36:00+08:00,2024-06-28 09:39:00+08:00,4952.24,4898.02,temporal_completion,243.0,censored,MO2407-P-4950,2024-07-19,4950.0,129.6,161.8,2024-06-27 09:36:01.300000+08:00,2024-06-28 09:39:01.200000+08:00,3192.000000000002,0.2484567901234569,12960.0,16180.000000000002,0.0,22.0,-0.010948580844223899,completed_two_leg
554146,554147,554152.0,555347,-1,P,2024-07-05,2024-07-05,2024-07-05,2024-07-12,2024-07-05 10:37:00+08:00,2024-07-05 10:42:00+08:00,4731.06,4769.53,temporal_completion,5.0,recovery,MO2407-P-4750,2024-07-19,4750.0,119.8,95.4,2024-07-05 10:37:01.700000+08:00,2024-07-05 10:42:05.700000+08:00,-2467.999999999999,-0.20367278797996657,11980.0,9540.0,18.9399999999996,14.0,0.008131370136924776,completed_two_leg
554591,554592,554653.0,555792,-1,P,2024-07-09,2024-07-09,2024-07-09,2024-07-16,2024-07-09 10:02:00+08:00,2024-07-09 11:03:00+08:00,4696.07,4682.6,temporal_completion,61.0,recovery,MO2407-P-4700,2024-07-19,4700.0,98.4,100.0,2024-07-09 10:02:02.900000+08:00,2024-07-09 11:03:02.900000+08:00,131.99999999999943,0.016260162601625883,9840.0,10000.0,3.930000000000291,10.0,-0.00286835588055534,completed_two_leg
554805,554806,554814.0,556006,-1,P,2024-07-10,2024-07-10,2024-07-10,2024-07-17,2024-07-10 09:36:00+08:00,2024-07-10 09:44:00+08:00,4780.27,4810.06,temporal_completion,8.0,failure,MO2407-P-4800,2024-07-19,4800.0,101.4,80.0,2024-07-10 09:36:02+08:00,2024-07-10 09:44:02+08:00,-2168.0000000000005,-0.21104536489151882,10140.0,8000.0,19.729999999999563,9.0,0.006231865564078953,completed_two_leg
554891,554892,555041.0,556092,-1,P,2024-07-10,2024-07-10,2024-07-11,2024-07-17,2024-07-10 11:02:00+08:00,2024-07-11 09:31:00+08:00,4788.99,4841.7,parent_failure,149.0,recovery,MO2407-P-4800,2024-07-19,4800.0,95.6,66.8,2024-07-10 11:02:02.500000+08:00,2024-07-11 09:31:02.900000+08:00,-2907.9999999999995,-0.301255230125523,9560.0,6680.0,11.010000000000218,9.0,0.011006496150545386,completed_two_leg
555051,555052,555053.0,556252,-1,P,2024-07-11,2024-07-11,2024-07-11,2024-07-18,2024-07-11 09:42:00+08:00,2024-07-11 09:43:00+08:00,4826.49,4829.42,parent_failure,1.0,failure,MO2407-P-4850,2024-07-19,4850.0,98.6,94.8,2024-07-11 09:42:01.900000+08:00,2024-07-11 09:43:03.400000+08:00,-407.9999999999997,-0.03853955375253548,9860.0,9480.0,23.51000000000022,8.0,0.0006070664188675412,completed_two_leg
555646,555647,555732.0,556847,1,C,2024-07-15,2024-07-15,2024-07-15,2024-07-22,2024-07-15 13:07:00+08:00,2024-07-15 14:32:00+08:00,4850.98,4821.49,temporal_completion,85.0,censored,MO2408-C-4850,2024-08-16,4850.0,105.4,90.6,2024-07-15 13:07:05.700000+08:00,2024-07-15 14:32:02.700000+08:00,-1508.0000000000011,-0.14041745730550292,10540.0,9060.0,0.9799999999995634,32.0,-0.0060791839999340125,completed_two_leg
557338,557339,557457.0,558539,-1,P,2024-07-24,2024-07-24,2024-07-25,2024-07-31,2024-07-24 13:19:00+08:00,2024-07-25 09:47:00+08:00,4664.15,4631.84,temporal_completion,118.0,recovery,MO2408-P-4650,2024-08-16,4650.0,148.4,159.0,2024-07-24 13:19:03+08:00,2024-07-25 09:47:02.700000+08:00,1031.9999999999995,0.0714285714285714,14840.0,15900.0,0.0,23.0,-0.006927307226397006,completed_two_leg
557567,557568,557684.0,558768,-1,P,2024-07-25,2024-07-25,2024-07-26,2024-08-01,2024-07-25 13:08:00+08:00,2024-07-26 09:34:00+08:00,4645.43,4659.33,temporal_completion,116.0,failure,MO2408-P-4650,2024-08-16,4650.0,145.8,128.2,2024-07-25 13:08:01.200000+08:00,2024-07-26 09:34:02.900000+08:00,-1788.0000000000023,-0.12071330589849127,14580.000000000002,12819.999999999998,4.569999999999709,22.0,0.0029921880213457097,completed_two_leg
558773,558774,558881.0,559974,1,C,2024-08-01,2024-08-01,2024-08-02,2024-08-08,2024-08-01 13:14:00+08:00,2024-08-02 09:31:00+08:00,4887.93,4844.19,temporal_completion,107.0,censored,MO2408-C-4900,2024-08-16,4900.0,79.8,62.6,2024-08-01 13:14:02.900000+08:00,2024-08-02 09:31:02.500000+08:00,-1747.9999999999995,-0.21553884711779447,7980.0,6260.0,0.0,15.0,-0.008948573322449471,completed_two_leg
