pair_id,event_day,side,eligible,reason
000688.SH:R1_A:142563:120009,2022-12-30,LONG,True,complete_common_path
000688.SH:R1_A:142575:95291,2022-12-30,LONG,True,complete_common_path
000688.SH:R1_A:142769:105337,2022-12-30,LONG,True,complete_common_path
000688.SH:R1_A:142814:190581,2023-01-03,SHORT,True,complete_common_path
000688.SH:R1_A:142846:146682,2023-01-03,SHORT,True,complete_common_path
000688.SH:R1_A:143218:143214,2023-01-04,LONG,True,complete_common_path
000688.SH:R1_A:143579:200479,2023-01-06,LONG,True,complete_common_path
000688.SH:R1_A:143766:183385,2023-01-09,LONG,True,complete_common_path
000688.SH:R1_A:145057:145056,2023-01-16,SHORT,True,complete_common_path
000688.SH:R1_A:145105:147965,2023-01-16,SHORT,True,complete_common_path
000688.SH:R1_A:145204:156723,2023-01-17,LONG,True,complete_common_path
000688.SH:R1_A:145296:153951,2023-01-17,LONG,True,complete_common_path
000688.SH:R1_A:145570:145569,2023-01-18,LONG,True,complete_common_path
000688.SH:R1_A:145710:182917,2023-01-19,LONG,True,complete_common_path
000688.SH:R1_A:145987:145986,2023-01-20,LONG,True,complete_common_path
000688.SH:R1_A:146209:168057,2023-01-30,LONG,True,complete_common_path
000688.SH:R1_A:146683:146680,2023-02-01,SHORT,True,complete_common_path
000688.SH:R1_A:146986:146974,2023-02-02,LONG,True,complete_common_path
000688.SH:R1_A:148341:148340,2023-02-10,LONG,True,complete_common_path
000688.SH:R1_A:149521:149520,2023-02-17,SHORT,True,complete_common_path
000688.SH:R1_A:149616:150094,2023-02-17,SHORT,True,complete_common_path
000688.SH:R1_A:149716:147328,2023-02-17,SHORT,True,complete_common_path
000688.SH:R1_A:149803:182933,2023-02-20,SHORT,True,complete_common_path
000688.SH:R1_A:151076:151062,2023-02-27,SHORT,True,complete_common_path
000688.SH:R1_A:151222:146668,2023-02-28,SHORT,True,complete_common_path
000688.SH:R1_A:151445:189842,2023-03-01,SHORT,True,complete_common_path
000688.SH:R1_A:151587:171023,2023-03-01,SHORT,True,complete_common_path
000688.SH:R1_A:151721:184614,2023-03-02,SHORT,True,complete_common_path
000688.SH:R1_A:151801:192378,2023-03-02,LONG,True,complete_common_path
000688.SH:R1_A:152024:189463,2023-03-03,LONG,True,complete_common_path
000688.SH:R1_A:152423:152422,2023-03-07,LONG,True,complete_common_path
000688.SH:R1_A:152651:190080,2023-03-08,LONG,True,complete_common_path
000688.SH:R1_A:152679:190112,2023-03-08,LONG,True,complete_common_path
000688.SH:R1_A:152703:168299,2023-03-08,SHORT,True,complete_common_path
000688.SH:R1_A:152818:194797,2023-03-08,SHORT,True,complete_common_path
000688.SH:R1_A:152885:171146,2023-03-09,SHORT,True,complete_common_path
000688.SH:R1_A:152992:181532,2023-03-09,LONG,True,complete_common_path
000688.SH:R1_A:153185:170468,2023-03-10,SHORT,True,complete_common_path
000688.SH:R1_A:153223:154425,2023-03-10,SHORT,True,complete_common_path
000688.SH:R1_A:153373:190802,2023-03-13,LONG,True,complete_common_path
000688.SH:R1_A:153658:153657,2023-03-14,LONG,True,complete_common_path
000688.SH:R1_A:154127:154125,2023-03-16,LONG,True,complete_common_path
000688.SH:R1_A:154610:154609,2023-03-20,LONG,True,complete_common_path
000688.SH:R1_A:154634:158004,2023-03-20,LONG,True,complete_common_path
000688.SH:R1_A:154706:155188,2023-03-20,LONG,True,complete_common_path
000688.SH:R1_A:155237:155236,2023-03-22,LONG,True,complete_common_path
000688.SH:R1_A:155326:166831,2023-03-23,LONG,True,complete_common_path
000688.SH:R1_A:155466:190038,2023-03-23,LONG,True,complete_common_path
000688.SH:R1_A:155536:190089,2023-03-24,LONG,True,complete_common_path
000688.SH:R1_A:155731:192942,2023-03-24,LONG,True,complete_common_path
000688.SH:R1_A:155945:183556,2023-03-27,SHORT,True,complete_common_path
000688.SH:R1_A:156267:156266,2023-03-29,SHORT,True,complete_common_path
000688.SH:R1_A:156451:158610,2023-03-29,LONG,True,complete_common_path
000688.SH:R1_A:156898:156897,2023-03-31,LONG,True,complete_common_path
000688.SH:R1_A:156947:166076,2023-03-31,LONG,True,complete_common_path
000688.SH:R1_A:157008:168034,2023-04-03,LONG,True,complete_common_path
000688.SH:R1_A:157282:157281,2023-04-04,LONG,True,complete_common_path
000688.SH:R1_A:157348:186384,2023-04-04,LONG,True,complete_common_path
000688.SH:R1_A:157376:186413,2023-04-04,LONG,True,complete_common_path
000688.SH:R1_A:157422:198209,2023-04-04,SHORT,True,complete_common_path
000688.SH:R1_A:157452:199206,2023-04-06,SHORT,True,complete_common_path
000688.SH:R1_A:157532:158009,2023-04-06,LONG,True,complete_common_path
000688.SH:R1_A:158026:158019,2023-04-10,LONG,True,complete_common_path
000688.SH:R1_A:158103:154983,2023-04-10,SHORT,True,complete_common_path
000688.SH:R1_A:158152:147335,2023-04-10,SHORT,True,complete_common_path
000688.SH:R1_A:158309:147286,2023-04-11,SHORT,True,complete_common_path
000688.SH:R1_A:158851:158850,2023-04-13,SHORT,True,complete_common_path
000688.SH:R1_A:158896:156266,2023-04-14,SHORT,True,complete_common_path
000688.SH:R1_A:158943:182219,2023-04-14,SHORT,True,complete_common_path
000688.SH:R1_A:158964:168309,2023-04-14,SHORT,True,complete_common_path
000688.SH:R1_A:159021:155176,2023-04-14,LONG,True,complete_common_path
000688.SH:R1_A:159109:146609,2023-04-14,LONG,True,complete_common_path
000688.SH:R1_A:159159:182191,2023-04-17,LONG,True,complete_common_path
000688.SH:R1_A:159397:180273,2023-04-18,SHORT,True,complete_common_path
000688.SH:R1_A:159629:156749,2023-04-19,LONG,True,complete_common_path
000688.SH:R1_A:159664:158008,2023-04-19,LONG,True,complete_common_path
000688.SH:R1_A:159677:190648,2023-04-19,SHORT,True,complete_common_path
000688.SH:R1_A:159776:154471,2023-04-19,LONG,True,complete_common_path
000688.SH:R1_A:159901:171427,2023-04-20,LONG,True,complete_common_path
000688.SH:R1_A:160099:161532,2023-04-21,LONG,True,complete_common_path
000688.SH:R1_A:160128:161554,2023-04-21,LONG,True,complete_common_path
000688.SH:R1_A:160136:161559,2023-04-21,LONG,True,complete_common_path
000688.SH:R1_A:160213:164760,2023-04-21,SHORT,True,complete_common_path
000688.SH:R1_A:160356:182932,2023-04-24,SHORT,True,complete_common_path
000688.SH:R1_A:160571:168748,2023-04-25,SHORT,True,complete_common_path
000688.SH:R1_A:160608:182214,2023-04-25,SHORT,True,complete_common_path
000688.SH:R1_A:160671:171217,2023-04-25,LONG,True,complete_common_path
000688.SH:R1_A:160751:147299,2023-04-25,SHORT,True,complete_common_path
000688.SH:R1_A:160879:170472,2023-04-26,SHORT,True,complete_common_path
000688.SH:R1_A:161283:161281,2023-04-28,SHORT,True,complete_common_path
000688.SH:R1_A:161704:161702,2023-05-04,LONG,True,complete_common_path
000688.SH:R1_A:161786:189625,2023-05-05,LONG,True,complete_common_path
000688.SH:R1_A:161849:164729,2023-05-05,LONG,True,complete_common_path
000688.SH:R1_A:162033:170910,2023-05-08,SHORT,True,complete_common_path
000688.SH:R1_A:162406:162405,2023-05-09,SHORT,True,complete_common_path
000688.SH:R1_A:162494:187937,2023-05-10,SHORT,True,complete_common_path
000688.SH:R1_A:162632:147294,2023-05-10,SHORT,True,complete_common_path
000688.SH:R1_A:162730:189865,2023-05-11,LONG,True,complete_common_path
000688.SH:R1_A:163217:163216,2023-05-15,SHORT,True,complete_common_path
000688.SH:R1_A:163331:154446,2023-05-15,SHORT,True,complete_common_path
000688.SH:R1_A:163681:154563,2023-05-17,LONG,True,complete_common_path
000688.SH:R1_A:163720:176441,2023-05-17,LONG,True,complete_common_path
000688.SH:R1_A:163765:168551,2023-05-17,LONG,True,complete_common_path
000688.SH:R1_A:163996:199034,2023-05-18,LONG,True,complete_common_path
000688.SH:R1_A:164135:176129,2023-05-18,LONG,True,complete_common_path
000688.SH:R1_A:164246:189914,2023-05-19,LONG,True,complete_common_path
000688.SH:R1_A:164401:182166,2023-05-22,LONG,True,complete_common_path
000688.SH:R1_A:164419:192502,2023-05-22,LONG,True,complete_common_path
000688.SH:R1_A:164463:181521,2023-05-22,LONG,True,complete_common_path
000688.SH:R1_A:164765:164764,2023-05-23,SHORT,True,complete_common_path
000688.SH:R1_A:164988:158729,2023-05-24,SHORT,True,complete_common_path
000688.SH:R1_A:165322:165320,2023-05-25,SHORT,True,complete_common_path
000688.SH:R1_A:165627:165625,2023-05-29,LONG,True,complete_common_path
000688.SH:R1_A:166085:166084,2023-05-31,LONG,True,complete_common_path
000688.SH:R1_A:166184:171451,2023-05-31,LONG,True,complete_common_path
000688.SH:R1_A:166329:154582,2023-06-01,LONG,True,complete_common_path
000688.SH:R1_A:166371:166838,2023-06-01,LONG,True,complete_common_path
000688.SH:R1_A:166393:158004,2023-06-01,LONG,True,complete_common_path
000688.SH:R1_A:166533:158610,2023-06-01,LONG,True,complete_common_path
000688.SH:R1_A:167696:167695,2023-06-08,SHORT,True,complete_common_path
000688.SH:R1_A:169215:169214,2023-06-19,LONG,True,complete_common_path
000688.SH:R1_A:169469:156751,2023-06-20,LONG,True,complete_common_path
000688.SH:R1_A:169518:156782,2023-06-20,LONG,True,complete_common_path
000688.SH:R1_A:169572:165965,2023-06-20,SHORT,True,complete_common_path
000688.SH:R1_A:169757:182463,2023-06-21,SHORT,True,complete_common_path
000688.SH:R1_A:169927:192252,2023-06-26,SHORT,True,complete_common_path
000688.SH:R1_A:170169:147603,2023-06-27,LONG,True,complete_common_path
000688.SH:R1_A:170480:170479,2023-06-28,SHORT,True,complete_common_path
000688.SH:R1_A:171578:171576,2023-07-04,LONG,True,complete_common_path
000688.SH:R1_A:172164:172163,2023-07-07,SHORT,True,complete_common_path
000688.SH:R1_A:173050:173049,2023-07-13,SHORT,True,complete_common_path
000688.SH:R1_A:173814:173813,2023-07-18,SHORT,True,complete_common_path
000688.SH:R1_A:173904:173657,2023-07-18,SHORT,True,complete_common_path
000688.SH:R1_A:174008:162984,2023-07-19,SHORT,True,complete_common_path
000688.SH:R1_A:174202:194836,2023-07-19,SHORT,True,complete_common_path
000688.SH:R1_A:174391:194793,2023-07-20,SHORT,True,complete_common_path
000688.SH:R1_A:174555:194967,2023-07-21,SHORT,True,complete_common_path
000688.SH:R1_A:174794:158714,2023-07-24,SHORT,True,complete_common_path
000688.SH:R1_A:174976:176668,2023-07-25,SHORT,True,complete_common_path
000688.SH:R1_A:175446:168727,2023-07-27,LONG,True,complete_common_path
000688.SH:R1_A:175697:175696,2023-07-28,LONG,True,complete_common_path
000688.SH:R1_A:175736:194430,2023-07-28,LONG,True,complete_common_path
000688.SH:R1_A:176144:167995,2023-07-31,LONG,True,complete_common_path
000688.SH:R1_A:176916:176915,2023-08-04,SHORT,True,complete_common_path
000688.SH:R1_A:177220:177219,2023-08-07,LONG,True,complete_common_path
000688.SH:R1_A:177363:152406,2023-08-08,LONG,True,complete_common_path
000688.SH:R1_A:177486:172948,2023-08-08,LONG,True,complete_common_path
000688.SH:R1_A:178455:178454,2023-08-14,SHORT,True,complete_common_path
000688.SH:R1_A:178746:178745,2023-08-15,SHORT,True,complete_common_path
000688.SH:R1_A:179022:179021,2023-08-16,SHORT,True,complete_common_path
000688.SH:R1_A:179058:180268,2023-08-17,SHORT,True,complete_common_path
000688.SH:R1_A:179295:186504,2023-08-18,LONG,True,complete_common_path
000688.SH:R1_A:179539:179538,2023-08-21,SHORT,True,complete_common_path
000688.SH:R1_A:179569:162284,2023-08-21,SHORT,True,complete_common_path
000688.SH:R1_A:179582:168306,2023-08-21,SHORT,True,complete_common_path
000688.SH:R1_A:179643:156868,2023-08-21,LONG,True,complete_common_path
000688.SH:R1_A:179956:179955,2023-08-22,SHORT,True,complete_common_path
000688.SH:R1_A:180661:180660,2023-08-25,SHORT,True,complete_common_path
000688.SH:R1_A:180729:189857,2023-08-28,LONG,True,complete_common_path
000688.SH:R1_A:180811:157773,2023-08-28,SHORT,True,complete_common_path
000688.SH:R1_A:180960:157920,2023-08-29,SHORT,True,complete_common_path
000688.SH:R1_A:181057:180355,2023-08-29,LONG,True,complete_common_path
000688.SH:R1_A:181094:143185,2023-08-29,LONG,True,complete_common_path
000688.SH:R1_A:181130:143191,2023-08-29,LONG,True,complete_common_path
000688.SH:R1_A:181183:183337,2023-08-29,LONG,True,complete_common_path
000688.SH:R1_A:181234:181498,2023-08-30,LONG,True,complete_common_path
000688.SH:R1_A:182464:182463,2023-09-06,SHORT,True,complete_common_path
000688.SH:R1_A:182934:182933,2023-09-08,SHORT,True,complete_common_path
000688.SH:R1_A:183789:183788,2023-09-13,SHORT,True,complete_common_path
000688.SH:R1_A:183920:158725,2023-09-14,SHORT,True,complete_common_path
000688.SH:R1_A:184120:170909,2023-09-15,SHORT,True,complete_common_path
000688.SH:R1_A:184176:148174,2023-09-15,SHORT,True,complete_common_path
000688.SH:R1_A:184313:171329,2023-09-15,LONG,True,complete_common_path
000688.SH:R1_A:184645:184644,2023-09-19,SHORT,True,complete_common_path
000688.SH:R1_A:185059:185058,2023-09-21,SHORT,True,complete_common_path
000688.SH:R1_A:185103:194956,2023-09-21,SHORT,True,complete_common_path
000688.SH:R1_A:185251:179015,2023-09-21,SHORT,True,complete_common_path
000688.SH:R1_A:185333:191071,2023-09-22,SHORT,True,complete_common_path
000688.SH:R1_A:185521:172084,2023-09-25,SHORT,True,complete_common_path
000688.SH:R1_A:185607:172884,2023-09-25,LONG,True,complete_common_path
000688.SH:R1_A:185917:185913,2023-09-26,LONG,True,complete_common_path
000688.SH:R1_A:186131:150859,2023-09-27,LONG,True,complete_common_path
000688.SH:R1_A:186505:186504,2023-10-09,LONG,True,complete_common_path
000688.SH:R1_A:186637:171273,2023-10-09,LONG,True,complete_common_path
000688.SH:R1_A:186842:192388,2023-10-10,LONG,True,complete_common_path
000688.SH:R1_A:186964:152406,2023-10-11,LONG,True,complete_common_path
000688.SH:R1_A:187045:171202,2023-10-11,SHORT,True,complete_common_path
000688.SH:R1_A:187181:166051,2023-10-11,LONG,True,complete_common_path
000688.SH:R1_A:187215:195388,2023-10-12,LONG,True,complete_common_path
000688.SH:R1_A:187457:187456,2023-10-13,LONG,True,complete_common_path
000688.SH:R1_A:187629:148994,2023-10-13,LONG,True,complete_common_path
000688.SH:R1_A:187948:187947,2023-10-17,SHORT,True,complete_common_path
000688.SH:R1_A:188397:188396,2023-10-18,SHORT,True,complete_common_path
000688.SH:R1_A:188422:172585,2023-10-19,SHORT,True,complete_common_path
000688.SH:R1_A:188664:188663,2023-10-20,SHORT,True,complete_common_path
000688.SH:R1_A:188696:194444,2023-10-20,SHORT,True,complete_common_path
000688.SH:R1_A:188823:157861,2023-10-20,SHORT,True,complete_common_path
000688.SH:R1_A:189011:183748,2023-10-23,SHORT,True,complete_common_path
000688.SH:R1_A:189124:187931,2023-10-24,SHORT,True,complete_common_path
000688.SH:R1_A:190234:190232,2023-10-30,LONG,True,complete_common_path
000688.SH:R1_A:190321:190081,2023-10-31,LONG,True,complete_common_path
000688.SH:R1_A:191308:191307,2023-11-06,LONG,True,complete_common_path
000688.SH:R1_A:191529:154091,2023-11-07,LONG,True,complete_common_path
000688.SH:R1_A:191606:194008,2023-11-07,LONG,True,complete_common_path
000688.SH:R1_A:191847:195422,2023-11-08,LONG,True,complete_common_path
000688.SH:R1_A:191959:155236,2023-11-08,LONG,True,complete_common_path
000688.SH:R1_A:192972:192971,2023-11-15,LONG,True,complete_common_path
000688.SH:R1_A:193045:166859,2023-11-15,LONG,True,complete_common_path
000688.SH:R1_A:193690:193689,2023-11-20,SHORT,True,complete_common_path
000688.SH:R1_A:194048:194047,2023-11-21,LONG,True,complete_common_path
000688.SH:R1_A:194501:194500,2023-11-23,SHORT,True,complete_common_path
000688.SH:R1_A:194982:194981,2023-11-27,SHORT,True,complete_common_path
000688.SH:R1_A:195651:195650,2023-11-30,SHORT,True,complete_common_path
000688.SH:R1_A:195996:195995,2023-12-01,LONG,True,complete_common_path
000688.SH:R1_A:196238:196237,2023-12-04,LONG,True,complete_common_path
000688.SH:R1_A:196337:192961,2023-12-05,LONG,True,complete_common_path
000688.SH:R1_A:196619:184642,2023-12-06,SHORT,True,complete_common_path
000688.SH:R1_A:196804:171365,2023-12-07,LONG,True,complete_common_path
000688.SH:R1_A:196953:199110,2023-12-07,SHORT,True,complete_common_path
000688.SH:R1_A:197054:183606,2023-12-08,SHORT,True,complete_common_path
000688.SH:R1_A:197288:166817,2023-12-11,LONG,True,complete_common_path
000688.SH:R1_A:197465:168667,2023-12-11,LONG,True,complete_common_path
000688.SH:R1_A:197536:171848,2023-12-12,LONG,True,complete_common_path
000688.SH:R1_A:198246:198245,2023-12-15,SHORT,True,complete_common_path
000688.SH:R1_A:198317:148140,2023-12-15,SHORT,True,complete_common_path
000688.SH:R1_A:198491:183609,2023-12-18,SHORT,True,complete_common_path
000688.SH:R1_A:198556:183664,2023-12-18,SHORT,True,complete_common_path
000688.SH:R1_A:198743:185054,2023-12-19,SHORT,True,complete_common_path
000688.SH:R1_A:199221:199220,2023-12-21,SHORT,True,complete_common_path
000688.SH:R1_A:199272:184628,2023-12-21,SHORT,True,complete_common_path
000688.SH:R1_A:199299:149152,2023-12-21,SHORT,True,complete_common_path
000688.SH:R1_A:199340:171240,2023-12-21,LONG,True,complete_common_path
000688.SH:R1_A:199520:192566,2023-12-22,LONG,True,complete_common_path
000688.SH:R1_A:199572:182065,2023-12-22,LONG,True,complete_common_path
000688.SH:R1_A:199644:171301,2023-12-22,LONG,True,complete_common_path
000688.SH:R1_A:200107:200106,2023-12-26,SHORT,True,complete_common_path
000688.SH:R1_A:200647:200646,2023-12-29,LONG,True,complete_common_path
000688.SH:R1_A:200667:176417,2023-12-29,LONG,True,complete_common_path
000688.SH:R1_A:201557:201554,2024-01-04,SHORT,True,complete_common_path
000688.SH:R1_A:201974:201973,2024-01-08,SHORT,True,complete_common_path
000688.SH:R1_A:202031:201808,2024-01-08,SHORT,True,complete_common_path
000688.SH:R1_A:202101:205444,2024-01-09,SHORT,True,complete_common_path
000688.SH:R1_A:202258:212098,2024-01-09,SHORT,True,complete_common_path
000688.SH:R1_A:202499:224832,2024-01-10,LONG,True,complete_common_path
000688.SH:R1_A:202721:226477,2024-01-11,LONG,True,complete_common_path
000688.SH:R1_A:202807:233542,2024-01-12,LONG,True,complete_common_path
000688.SH:R1_A:203087:203086,2024-01-15,SHORT,True,complete_common_path
000688.SH:R1_A:203330:203329,2024-01-16,SHORT,True,complete_common_path
000688.SH:R1_A:203423:201258,2024-01-16,SHORT,True,complete_common_path
000688.SH:R1_A:203480:254101,2024-01-16,SHORT,True,complete_common_path
000688.SH:R1_A:203521:249139,2024-01-17,SHORT,True,complete_common_path
000688.SH:R1_A:203634:216836,2024-01-17,LONG,True,complete_common_path
000688.SH:R1_A:203728:236842,2024-01-17,LONG,True,complete_common_path
000688.SH:R1_A:203888:255481,2024-01-18,SHORT,True,complete_common_path
000688.SH:R1_A:204475:204474,2024-01-22,SHORT,True,complete_common_path
000688.SH:R1_A:204491:227547,2024-01-23,SHORT,True,complete_common_path
000688.SH:R1_A:204541:242704,2024-01-23,LONG,True,complete_common_path
000688.SH:R1_A:204658:240631,2024-01-23,LONG,True,complete_common_path
000688.SH:R1_A:204736:235200,2024-01-24,LONG,True,complete_common_path
000688.SH:R1_A:204880:235138,2024-01-24,SHORT,True,complete_common_path
000688.SH:R1_A:205039:216791,2024-01-25,LONG,True,complete_common_path
000688.SH:R1_A:205058:216813,2024-01-25,LONG,True,complete_common_path
000688.SH:R1_A:205148:219563,2024-01-25,LONG,True,complete_common_path
000688.SH:R1_A:205445:205442,2024-01-29,SHORT,True,complete_common_path
000688.SH:R1_A:205478:243153,2024-01-29,SHORT,True,complete_common_path
000688.SH:R1_A:205537:224746,2024-01-29,SHORT,True,complete_common_path
000688.SH:R1_A:205616:232970,2024-01-29,SHORT,True,complete_common_path
000688.SH:R1_A:205659:212143,2024-01-29,SHORT,True,complete_common_path
000688.SH:R1_A:205690:234978,2024-01-30,SHORT,True,complete_common_path
000688.SH:R1_A:205770:207958,2024-01-30,SHORT,True,complete_common_path
000688.SH:R1_A:205845:256013,2024-01-30,SHORT,True,complete_common_path
000688.SH:R1_A:205903:227970,2024-01-30,SHORT,True,complete_common_path
000688.SH:R1_A:205934:228001,2024-01-31,SHORT,True,complete_common_path
000688.SH:R1_A:205974:215549,2024-01-31,SHORT,True,complete_common_path
000688.SH:R1_A:206019:255460,2024-01-31,SHORT,True,complete_common_path
000688.SH:R1_A:206175:249131,2024-02-01,SHORT,True,complete_common_path
000688.SH:R1_A:206190:221818,2024-02-01,SHORT,True,complete_common_path
000688.SH:R1_A:206252:248031,2024-02-01,LONG,True,complete_common_path
000688.SH:R1_A:206544:206543,2024-02-02,SHORT,True,complete_common_path
000688.SH:R1_A:206574:235138,2024-02-02,SHORT,True,complete_common_path
000688.SH:R1_A:206649:247935,2024-02-05,LONG,True,complete_common_path
000688.SH:R1_A:206669:234991,2024-02-05,SHORT,True,complete_common_path
000688.SH:R1_A:206695:254429,2024-02-05,SHORT,True,complete_common_path
000688.SH:R1_A:206743:207957,2024-02-05,SHORT,True,complete_common_path
000688.SH:R1_A:206804:248069,2024-02-05,LONG,True,complete_common_path
000688.SH:R1_A:206817:242789,2024-02-05,LONG,True,complete_common_path
000688.SH:R1_A:206887:254423,2024-02-06,SHORT,True,complete_common_path
000688.SH:R1_A:206926:254206,2024-02-06,LONG,True,complete_common_path
000688.SH:R1_A:206942:254228,2024-02-06,LONG,True,complete_common_path
000688.SH:R1_A:206958:254239,2024-02-06,LONG,True,complete_common_path
000688.SH:R1_A:206973:248031,2024-02-06,LONG,True,complete_common_path
000688.SH:R1_A:207030:248069,2024-02-06,LONG,True,complete_common_path
000688.SH:R1_A:207054:254789,2024-02-06,LONG,True,complete_common_path
000688.SH:R1_A:207129:242661,2024-02-07,LONG,True,complete_common_path
000688.SH:R1_A:207165:231892,2024-02-07,LONG,True,complete_common_path
000688.SH:R1_A:207195:258080,2024-02-07,LONG,True,complete_common_path
000688.SH:R1_A:207270:211845,2024-02-07,LONG,True,complete_common_path
000688.SH:R1_A:207309:211875,2024-02-07,LONG,True,complete_common_path
000688.SH:R1_A:207333:254609,2024-02-07,LONG,True,complete_common_path
000688.SH:R1_A:207373:249843,2024-02-08,LONG,True,complete_common_path
000688.SH:R1_A:207418:254191,2024-02-08,LONG,True,complete_common_path
000688.SH:R1_A:207544:254099,2024-02-08,SHORT,True,complete_common_path
000688.SH:R1_A:208097:208096,2024-02-21,SHORT,True,complete_common_path
000688.SH:R1_A:208321:207841,2024-02-22,LONG,True,complete_common_path
000688.SH:R1_A:208638:208637,2024-02-23,LONG,True,complete_common_path
000688.SH:R1_A:208688:235587,2024-02-23,LONG,True,complete_common_path
000688.SH:R1_A:208711:258165,2024-02-23,LONG,True,complete_common_path
000688.SH:R1_A:208809:212421,2024-02-26,SHORT,True,complete_common_path
000688.SH:R1_A:209011:233730,2024-02-26,LONG,True,complete_common_path
000688.SH:R1_A:209207:248069,2024-02-27,LONG,True,complete_common_path
000688.SH:R1_A:209225:232278,2024-02-27,LONG,True,complete_common_path
000688.SH:R1_A:209289:242667,2024-02-28,LONG,True,complete_common_path
000688.SH:R1_A:209310:229710,2024-02-28,LONG,True,complete_common_path
000688.SH:R1_A:209496:212158,2024-02-28,SHORT,True,complete_common_path
000688.SH:R1_A:209533:205441,2024-02-29,SHORT,True,complete_common_path
000688.SH:R1_A:209577:236677,2024-02-29,LONG,True,complete_common_path
000688.SH:R1_A:209673:217829,2024-02-29,SHORT,True,complete_common_path
000688.SH:R1_A:209777:223685,2024-03-01,LONG,True,complete_common_path
000688.SH:R1_A:209843:258059,2024-03-01,LONG,True,complete_common_path
000688.SH:R1_A:210006:216721,2024-03-04,LONG,True,complete_common_path
000688.SH:R1_A:210046:240534,2024-03-04,LONG,True,complete_common_path
000688.SH:R1_A:210261:237376,2024-03-05,SHORT,True,complete_common_path
000688.SH:R1_A:210397:211855,2024-03-05,LONG,True,complete_common_path
000688.SH:R1_A:210470:222704,2024-03-05,LONG,True,complete_common_path
000688.SH:R1_A:210480:222726,2024-03-06,SHORT,True,complete_common_path
000688.SH:R1_A:210518:228765,2024-03-06,SHORT,True,complete_common_path
000688.SH:R1_A:210610:235108,2024-03-06,SHORT,True,complete_common_path
000688.SH:R1_A:210793:238879,2024-03-07,LONG,True,complete_common_path
000688.SH:R1_A:210990:236440,2024-03-08,SHORT,True,complete_common_path
000688.SH:R1_A:211094:254294,2024-03-08,SHORT,True,complete_common_path
000688.SH:R1_A:211203:247936,2024-03-11,LONG,True,complete_common_path
000688.SH:R1_A:211238:223715,2024-03-11,LONG,True,complete_common_path
000688.SH:R1_A:211305:223772,2024-03-11,LONG,True,complete_common_path
000688.SH:R1_A:211389:248125,2024-03-11,LONG,True,complete_common_path
000688.SH:R1_A:211493:226117,2024-03-12,LONG,True,complete_common_path
000688.SH:R1_A:212161:205440,2024-03-15,SHORT,True,complete_common_path
000688.SH:R1_A:212663:212662,2024-03-19,LONG,True,complete_common_path
000688.SH:R1_A:213539:207807,2024-03-22,SHORT,True,complete_common_path
000688.SH:R1_A:213616:228004,2024-03-25,SHORT,True,complete_common_path
000688.SH:R1_A:213856:228740,2024-03-26,SHORT,True,complete_common_path
000688.SH:R1_A:213889:254445,2024-03-26,SHORT,True,complete_common_path
000688.SH:R1_A:213977:206538,2024-03-26,SHORT,True,complete_common_path
000688.SH:R1_A:214023:204448,2024-03-26,SHORT,True,complete_common_path
000688.SH:R1_A:214129:234758,2024-03-27,SHORT,True,complete_common_path
000688.SH:R1_A:214192:235049,2024-03-27,SHORT,True,complete_common_path
000688.SH:R1_A:214261:222928,2024-03-27,SHORT,True,complete_common_path
000688.SH:R1_A:214452:206537,2024-03-28,SHORT,True,complete_common_path
000688.SH:R1_A:214486:255520,2024-03-28,SHORT,True,complete_common_path
000688.SH:R1_A:214518:220524,2024-03-28,SHORT,True,complete_common_path
000688.SH:R1_A:214552:216703,2024-03-28,LONG,True,complete_common_path
000688.SH:R1_A:214693:236765,2024-03-29,LONG,True,complete_common_path
000688.SH:R1_A:214763:232259,2024-03-29,SHORT,True,complete_common_path
000688.SH:R1_A:215059:208569,2024-04-02,LONG,True,complete_common_path
000688.SH:R1_A:215551:215549,2024-04-08,SHORT,True,complete_common_path
000688.SH:R1_A:215792:201391,2024-04-09,SHORT,True,complete_common_path
000688.SH:R1_A:216231:216230,2024-04-10,SHORT,True,complete_common_path
000688.SH:R1_A:216934:216933,2024-04-15,LONG,True,complete_common_path
000688.SH:R1_A:217001:228765,2024-04-16,SHORT,True,complete_common_path
000688.SH:R1_A:217060:212026,2024-04-16,SHORT,True,complete_common_path
000688.SH:R1_A:217381:213066,2024-04-17,LONG,True,complete_common_path
000688.SH:R1_A:217454:216744,2024-04-18,LONG,True,complete_common_path
000688.SH:R1_A:217559:248039,2024-04-18,LONG,True,complete_common_path
000688.SH:R1_A:217831:217830,2024-04-19,SHORT,True,complete_common_path
000688.SH:R1_A:217976:254458,2024-04-22,SHORT,True,complete_common_path
000688.SH:R1_A:218587:201319,2024-04-24,SHORT,True,complete_common_path
000688.SH:R1_A:218645:237385,2024-04-25,LONG,True,complete_common_path
000688.SH:R1_A:218881:222722,2024-04-26,LONG,True,complete_common_path
000688.SH:R1_A:218959:248000,2024-04-26,LONG,True,complete_common_path
000688.SH:R1_A:219080:236842,2024-04-26,LONG,True,complete_common_path
000688.SH:R1_A:219149:238830,2024-04-29,LONG,True,complete_common_path
000688.SH:R1_A:219319:219568,2024-04-29,LONG,True,complete_common_path
000688.SH:R1_A:219631:229732,2024-05-06,LONG,True,complete_common_path
000688.SH:R1_A:219778:240631,2024-05-06,LONG,True,complete_common_path
