source,symbol,trading_day,from_state,to_state,change_start_time,event_time,bar_ordinal_day,judge_center_eligible_ordinal,judge_available_eligible_ordinal,judge_available_event_time,matched,match_id,event_role,eligible_ordinal
v6_v6_t0r0e1x0,000688.SH,2025-09-24,UpTrend,Shock,2025-09-24 13:15:00+08:00,2025-09-24 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-09-26,Shock,Range,2025-09-26 13:15:00+08:00,2025-09-26 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-09-29,Shock,Range,2025-09-29 11:10:00+08:00,2025-09-29 11:10:00+08:00,19,,,,False,,online,7.0
v6_v6_t0r0e1x0,000688.SH,2025-09-29,Range,UpTrend,2025-09-29 14:10:00+08:00,2025-09-29 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-09-30,Range,UpTrend,2025-09-30 13:30:00+08:00,2025-09-30 13:30:00+08:00,29,,,,False,,online,17.0
v6_v6_t0r0e1x0,000688.SH,2025-09-30,UpTrend,DownTrend,2025-09-30 13:55:00+08:00,2025-09-30 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-09-30,DownTrend,Range,2025-09-30 14:20:00+08:00,2025-09-30 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-10-09,Shock,Range,2025-10-09 13:10:00+08:00,2025-10-09 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-10-09,Range,Shock,2025-10-09 14:00:00+08:00,2025-10-09 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-10-10,Shock,DownTrend,2025-10-10 11:10:00+08:00,2025-10-10 11:10:00+08:00,19,,,,False,,online,7.0
v6_v6_t0r0e1x0,000688.SH,2025-10-10,DownTrend,Range,2025-10-10 13:50:00+08:00,2025-10-10 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-10-13,Shock,DownTrend,2025-10-13 13:10:00+08:00,2025-10-13 13:10:00+08:00,25,,,,True,27,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-10-13,DownTrend,UpTrend,2025-10-13 14:10:00+08:00,2025-10-13 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-10-14,Shock,Range,2025-10-14 11:30:00+08:00,2025-10-14 11:30:00+08:00,23,,,,False,,online,11.0
v6_v6_t0r0e1x0,000688.SH,2025-10-14,Range,Shock,2025-10-14 13:25:00+08:00,2025-10-14 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-10-14,Shock,Range,2025-10-14 14:20:00+08:00,2025-10-14 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-10-15,Range,DownTrend,2025-10-15 11:25:00+08:00,2025-10-15 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-10-15,DownTrend,UpTrend,2025-10-15 13:35:00+08:00,2025-10-15 13:35:00+08:00,30,,,,True,28,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-10-15,UpTrend,Range,2025-10-15 14:10:00+08:00,2025-10-15 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-10-16,UpTrend,Range,2025-10-16 11:25:00+08:00,2025-10-16 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-10-16,Range,DownTrend,2025-10-16 13:30:00+08:00,2025-10-16 13:30:00+08:00,29,,,,False,,online,17.0
v6_v6_t0r0e1x0,000688.SH,2025-10-16,DownTrend,Range,2025-10-16 14:30:00+08:00,2025-10-16 14:30:00+08:00,41,,,,False,,online,29.0
v6_v6_t0r0e1x0,000688.SH,2025-10-20,Range,DownTrend,2025-10-20 11:15:00+08:00,2025-10-20 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-10-20,DownTrend,Range,2025-10-20 14:25:00+08:00,2025-10-20 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-10-21,UpTrend,Range,2025-10-21 13:15:00+08:00,2025-10-21 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-10-22,UpTrend,Range,2025-10-22 11:20:00+08:00,2025-10-22 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-10-22,Range,UpTrend,2025-10-22 13:40:00+08:00,2025-10-22 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-10-22,UpTrend,Shock,2025-10-22 13:50:00+08:00,2025-10-22 13:50:00+08:00,33,,,,False,,online,21.0
v6_v6_t0r0e1x0,000688.SH,2025-10-23,Range,UpTrend,2025-10-23 14:15:00+08:00,2025-10-23 14:15:00+08:00,38,,,,False,,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-10-27,Shock,Range,2025-10-27 11:15:00+08:00,2025-10-27 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-10-27,Range,UpTrend,2025-10-27 13:20:00+08:00,2025-10-27 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-10-27,UpTrend,Range,2025-10-27 14:10:00+08:00,2025-10-27 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-10-28,Range,DownTrend,2025-10-28 13:25:00+08:00,2025-10-28 13:25:00+08:00,28,,,,False,,online,16.0
v6_v6_t0r0e1x0,000688.SH,2025-10-28,DownTrend,Shock,2025-10-28 14:00:00+08:00,2025-10-28 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-10-29,Shock,Range,2025-10-29 13:20:00+08:00,2025-10-29 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-10-29,Range,UpTrend,2025-10-29 14:20:00+08:00,2025-10-29 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-10-30,Shock,Range,2025-10-30 11:20:00+08:00,2025-10-30 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-10-30,Range,Shock,2025-10-30 13:10:00+08:00,2025-10-30 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-10-31,Shock,Range,2025-10-31 13:05:00+08:00,2025-10-31 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-11-03,UpTrend,Range,2025-11-03 14:20:00+08:00,2025-11-03 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-11-05,Range,UpTrend,2025-11-05 14:20:00+08:00,2025-11-05 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-11-06,Shock,Range,2025-11-06 13:35:00+08:00,2025-11-06 13:35:00+08:00,30,,,,False,,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-11-06,Range,UpTrend,2025-11-06 14:10:00+08:00,2025-11-06 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-11-07,Range,DownTrend,2025-11-07 14:20:00+08:00,2025-11-07 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-11-10,Shock,Range,2025-11-10 13:20:00+08:00,2025-11-10 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-11-11,DownTrend,Range,2025-11-11 11:30:00+08:00,2025-11-11 11:30:00+08:00,23,,,,False,,online,11.0
v6_v6_t0r0e1x0,000688.SH,2025-11-12,DownTrend,Range,2025-11-12 13:30:00+08:00,2025-11-12 13:30:00+08:00,29,,,,False,,online,17.0
v6_v6_t0r0e1x0,000688.SH,2025-11-13,Range,DownTrend,2025-11-13 14:10:00+08:00,2025-11-13 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-11-19,Shock,DownTrend,2025-11-19 11:15:00+08:00,2025-11-19 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-11-19,DownTrend,Range,2025-11-19 13:55:00+08:00,2025-11-19 13:55:00+08:00,34,,,,True,29,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-11-20,Range,DownTrend,2025-11-20 14:15:00+08:00,2025-11-20 14:15:00+08:00,38,,,,True,30,online,26.0
v6_v6_t0r0e1x0,000688.SH,2025-11-24,Shock,DownTrend,2025-11-24 13:10:00+08:00,2025-11-24 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-11-24,DownTrend,UpTrend,2025-11-24 13:45:00+08:00,2025-11-24 13:45:00+08:00,32,,,,True,31,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-11-25,UpTrend,DownTrend,2025-11-25 13:15:00+08:00,2025-11-25 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-11-25,DownTrend,Range,2025-11-25 14:20:00+08:00,2025-11-25 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-11-26,Shock,Range,2025-11-26 11:15:00+08:00,2025-11-26 11:15:00+08:00,20,,,,False,,online,8.0
v6_v6_t0r0e1x0,000688.SH,2025-11-26,Range,Shock,2025-11-26 13:15:00+08:00,2025-11-26 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-11-26,Shock,DownTrend,2025-11-26 14:20:00+08:00,2025-11-26 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-11-27,Shock,Range,2025-11-27 14:10:00+08:00,2025-11-27 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-11-28,Shock,Range,2025-11-28 11:20:00+08:00,2025-11-28 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-12-02,DownTrend,Range,2025-12-02 14:00:00+08:00,2025-12-02 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-12-03,Shock,Range,2025-12-03 13:05:00+08:00,2025-12-03 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-12-03,Range,DownTrend,2025-12-03 14:10:00+08:00,2025-12-03 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-12-04,Shock,Range,2025-12-04 14:10:00+08:00,2025-12-04 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-12-08,Shock,Range,2025-12-08 11:25:00+08:00,2025-12-08 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-12-09,Shock,Range,2025-12-09 13:35:00+08:00,2025-12-09 13:35:00+08:00,30,,,,False,,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-12-09,Range,DownTrend,2025-12-09 13:55:00+08:00,2025-12-09 13:55:00+08:00,34,,,,False,,online,22.0
v6_v6_t0r0e1x0,000688.SH,2025-12-09,DownTrend,Range,2025-12-09 14:25:00+08:00,2025-12-09 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-12-10,Range,UpTrend,2025-12-10 11:10:00+08:00,2025-12-10 11:10:00+08:00,19,,,,False,,online,7.0
v6_v6_t0r0e1x0,000688.SH,2025-12-10,UpTrend,Range,2025-12-10 13:10:00+08:00,2025-12-10 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-12-10,Range,UpTrend,2025-12-10 14:25:00+08:00,2025-12-10 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-12-11,Range,DownTrend,2025-12-11 13:15:00+08:00,2025-12-11 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-12-11,DownTrend,Range,2025-12-11 14:10:00+08:00,2025-12-11 14:10:00+08:00,37,,,,False,,online,25.0
v6_v6_t0r0e1x0,000688.SH,2025-12-12,Shock,UpTrend,2025-12-12 11:10:00+08:00,2025-12-12 11:10:00+08:00,19,,,,False,,online,7.0
v6_v6_t0r0e1x0,000688.SH,2025-12-12,UpTrend,Shock,2025-12-12 13:10:00+08:00,2025-12-12 13:10:00+08:00,25,,,,False,,online,13.0
v6_v6_t0r0e1x0,000688.SH,2025-12-12,Shock,Range,2025-12-12 14:20:00+08:00,2025-12-12 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-12-15,Range,DownTrend,2025-12-15 13:35:00+08:00,2025-12-15 13:35:00+08:00,30,,,,True,32,online,18.0
v6_v6_t0r0e1x0,000688.SH,2025-12-16,Shock,DownTrend,2025-12-16 13:15:00+08:00,2025-12-16 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-12-16,DownTrend,Shock,2025-12-16 14:00:00+08:00,2025-12-16 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-12-17,Shock,UpTrend,2025-12-17 11:10:00+08:00,2025-12-17 11:10:00+08:00,19,,,,False,,online,7.0
v6_v6_t0r0e1x0,000688.SH,2025-12-17,UpTrend,Range,2025-12-17 13:05:00+08:00,2025-12-17 13:05:00+08:00,24,,,,False,,online,12.0
v6_v6_t0r0e1x0,000688.SH,2025-12-17,Range,UpTrend,2025-12-17 14:05:00+08:00,2025-12-17 14:05:00+08:00,36,,,,True,33,online,24.0
v6_v6_t0r0e1x0,000688.SH,2025-12-18,Range,DownTrend,2025-12-18 14:20:00+08:00,2025-12-18 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-12-19,Shock,Range,2025-12-19 13:15:00+08:00,2025-12-19 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-12-19,Range,DownTrend,2025-12-19 13:40:00+08:00,2025-12-19 13:40:00+08:00,31,,,,True,34,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-12-22,Range,UpTrend,2025-12-22 11:25:00+08:00,2025-12-22 11:25:00+08:00,22,,,,False,,online,10.0
v6_v6_t0r0e1x0,000688.SH,2025-12-22,UpTrend,Range,2025-12-22 14:00:00+08:00,2025-12-22 14:00:00+08:00,35,,,,False,,online,23.0
v6_v6_t0r0e1x0,000688.SH,2025-12-22,Range,UpTrend,2025-12-22 14:20:00+08:00,2025-12-22 14:20:00+08:00,39,,,,False,,online,27.0
v6_v6_t0r0e1x0,000688.SH,2025-12-24,Range,UpTrend,2025-12-24 13:15:00+08:00,2025-12-24 13:15:00+08:00,26,,,,False,,online,14.0
v6_v6_t0r0e1x0,000688.SH,2025-12-24,UpTrend,Range,2025-12-24 14:25:00+08:00,2025-12-24 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-12-25,Range,UpTrend,2025-12-25 13:40:00+08:00,2025-12-25 13:40:00+08:00,31,,,,False,,online,19.0
v6_v6_t0r0e1x0,000688.SH,2025-12-25,UpTrend,Range,2025-12-25 14:25:00+08:00,2025-12-25 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-12-26,Range,DownTrend,2025-12-26 13:45:00+08:00,2025-12-26 13:45:00+08:00,32,,,,False,,online,20.0
v6_v6_t0r0e1x0,000688.SH,2025-12-26,DownTrend,Range,2025-12-26 14:25:00+08:00,2025-12-26 14:25:00+08:00,40,,,,False,,online,28.0
v6_v6_t0r0e1x0,000688.SH,2025-12-29,Range,DownTrend,2025-12-29 13:20:00+08:00,2025-12-29 13:20:00+08:00,27,,,,False,,online,15.0
v6_v6_t0r0e1x0,000688.SH,2025-12-30,DownTrend,Shock,2025-12-30 14:05:00+08:00,2025-12-30 14:05:00+08:00,36,,,,False,,online,24.0
v6_v6_t0r0e1x0,000688.SH,2025-12-31,Shock,Range,2025-12-31 11:20:00+08:00,2025-12-31 11:20:00+08:00,21,,,,False,,online,9.0
v6_v6_t0r0e1x0,000688.SH,2025-12-31,Range,DownTrend,2025-12-31 14:30:00+08:00,2025-12-31 14:30:00+08:00,41,,,,False,,online,29.0
independent_judge_center_v3,000852.SH,2025-01-02,Range,DownTrend,2025-01-02 11:10:00+08:00,2025-01-02 11:15:00+08:00,20,8.0,16.0,2025-01-02 13:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-01-02,DownTrend,Shock,2025-01-02 13:45:00+08:00,2025-01-02 13:50:00+08:00,33,21.0,29.0,2025-01-02 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-01-03,Shock,DownTrend,2025-01-03 11:05:00+08:00,2025-01-03 11:10:00+08:00,19,7.0,15.0,2025-01-03 13:20:00+08:00,True,1,judge,
independent_judge_center_v3,000852.SH,2025-01-03,DownTrend,Shock,2025-01-03 13:20:00+08:00,2025-01-03 13:25:00+08:00,28,16.0,24.0,2025-01-03 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-01-06,Shock,DownTrend,2025-01-06 11:30:00+08:00,2025-01-06 13:05:00+08:00,24,12.0,20.0,2025-01-06 13:45:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-01-06,DownTrend,Shock,2025-01-06 13:15:00+08:00,2025-01-06 13:20:00+08:00,27,15.0,23.0,2025-01-06 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-01-08,DownTrend,Shock,2025-01-08 13:10:00+08:00,2025-01-08 13:15:00+08:00,26,14.0,22.0,2025-01-08 13:55:00+08:00,True,2,judge,
independent_judge_center_v3,000852.SH,2025-01-10,Range,DownTrend,2025-01-10 11:00:00+08:00,2025-01-10 11:05:00+08:00,18,6.0,14.0,2025-01-10 13:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-01-24,UpTrend,Range,2025-01-24 13:30:00+08:00,2025-01-24 13:35:00+08:00,30,18.0,26.0,2025-01-24 14:15:00+08:00,True,3,judge,
independent_judge_center_v3,000852.SH,2025-02-06,UpTrend,Range,2025-02-06 13:45:00+08:00,2025-02-06 13:50:00+08:00,33,21.0,29.0,2025-02-06 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-02-07,UpTrend,DownTrend,2025-02-07 13:40:00+08:00,2025-02-07 13:45:00+08:00,32,20.0,28.0,2025-02-07 14:25:00+08:00,True,4,judge,
independent_judge_center_v3,000852.SH,2025-02-11,UpTrend,Range,2025-02-11 13:25:00+08:00,2025-02-11 13:30:00+08:00,29,17.0,25.0,2025-02-11 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-02-18,Range,DownTrend,2025-02-18 13:15:00+08:00,2025-02-18 13:20:00+08:00,27,15.0,23.0,2025-02-18 14:00:00+08:00,True,5,judge,
independent_judge_center_v3,000852.SH,2025-02-27,Shock,DownTrend,2025-02-27 11:25:00+08:00,2025-02-27 11:30:00+08:00,23,11.0,19.0,2025-02-27 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-03-05,Shock,Range,2025-03-05 10:55:00+08:00,2025-03-05 11:00:00+08:00,17,5.0,13.0,2025-03-05 13:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-03-06,UpTrend,Range,2025-03-06 13:40:00+08:00,2025-03-06 13:45:00+08:00,32,20.0,28.0,2025-03-06 14:25:00+08:00,True,6,judge,
independent_judge_center_v3,000852.SH,2025-03-13,DownTrend,Range,2025-03-13 13:40:00+08:00,2025-03-13 13:45:00+08:00,32,20.0,28.0,2025-03-13 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-03-19,UpTrend,DownTrend,2025-03-19 13:15:00+08:00,2025-03-19 13:20:00+08:00,27,15.0,23.0,2025-03-19 14:00:00+08:00,True,7,judge,
independent_judge_center_v3,000852.SH,2025-03-27,Shock,Range,2025-03-27 13:30:00+08:00,2025-03-27 13:35:00+08:00,30,18.0,26.0,2025-03-27 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-03-31,DownTrend,Range,2025-03-31 11:05:00+08:00,2025-03-31 11:10:00+08:00,19,7.0,15.0,2025-03-31 13:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-03-31,Range,Shock,2025-03-31 13:35:00+08:00,2025-03-31 13:40:00+08:00,31,19.0,27.0,2025-03-31 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-04-03,DownTrend,Range,2025-04-03 13:15:00+08:00,2025-04-03 13:20:00+08:00,27,15.0,23.0,2025-04-03 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-04-07,Shock,DownTrend,2025-04-07 10:55:00+08:00,2025-04-07 11:00:00+08:00,17,5.0,13.0,2025-04-07 13:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-04-07,DownTrend,Shock,2025-04-07 13:30:00+08:00,2025-04-07 13:35:00+08:00,30,18.0,26.0,2025-04-07 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-04-09,Shock,UpTrend,2025-04-09 11:25:00+08:00,2025-04-09 11:30:00+08:00,23,11.0,19.0,2025-04-09 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-04-11,UpTrend,Range,2025-04-11 13:45:00+08:00,2025-04-11 13:50:00+08:00,33,21.0,29.0,2025-04-11 14:30:00+08:00,True,8,judge,
independent_judge_center_v3,000852.SH,2025-04-14,Range,DownTrend,2025-04-14 11:15:00+08:00,2025-04-14 11:20:00+08:00,21,9.0,17.0,2025-04-14 13:30:00+08:00,True,9,judge,
independent_judge_center_v3,000852.SH,2025-04-14,DownTrend,Range,2025-04-14 13:45:00+08:00,2025-04-14 13:50:00+08:00,33,21.0,29.0,2025-04-14 14:30:00+08:00,True,10,judge,
independent_judge_center_v3,000852.SH,2025-04-16,DownTrend,Range,2025-04-16 11:25:00+08:00,2025-04-16 11:30:00+08:00,23,11.0,19.0,2025-04-16 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-04-23,UpTrend,Range,2025-04-23 13:30:00+08:00,2025-04-23 13:35:00+08:00,30,18.0,26.0,2025-04-23 14:15:00+08:00,True,11,judge,
independent_judge_center_v3,000852.SH,2025-05-07,Range,DownTrend,2025-05-07 13:10:00+08:00,2025-05-07 13:15:00+08:00,26,14.0,22.0,2025-05-07 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-05-19,Shock,UpTrend,2025-05-19 10:55:00+08:00,2025-05-19 11:00:00+08:00,17,5.0,13.0,2025-05-19 13:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-05-21,Range,UpTrend,2025-05-21 11:20:00+08:00,2025-05-21 11:25:00+08:00,22,10.0,18.0,2025-05-21 13:35:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-05-26,DownTrend,Range,2025-05-26 13:10:00+08:00,2025-05-26 13:15:00+08:00,26,14.0,22.0,2025-05-26 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-06-09,UpTrend,DownTrend,2025-06-09 11:15:00+08:00,2025-06-09 11:20:00+08:00,21,9.0,17.0,2025-06-09 13:30:00+08:00,True,12,judge,
independent_judge_center_v3,000852.SH,2025-06-09,DownTrend,Range,2025-06-09 13:35:00+08:00,2025-06-09 13:40:00+08:00,31,19.0,27.0,2025-06-09 14:20:00+08:00,True,13,judge,
independent_judge_center_v3,000852.SH,2025-06-10,DownTrend,Shock,2025-06-10 13:15:00+08:00,2025-06-10 13:20:00+08:00,27,15.0,23.0,2025-06-10 14:00:00+08:00,True,14,judge,
independent_judge_center_v3,000852.SH,2025-06-18,Range,UpTrend,2025-06-18 11:20:00+08:00,2025-06-18 11:25:00+08:00,22,10.0,18.0,2025-06-18 13:35:00+08:00,True,15,judge,
independent_judge_center_v3,000852.SH,2025-06-23,Range,UpTrend,2025-06-23 11:20:00+08:00,2025-06-23 11:25:00+08:00,22,10.0,18.0,2025-06-23 13:35:00+08:00,True,16,judge,
independent_judge_center_v3,000852.SH,2025-06-24,UpTrend,Range,2025-06-24 13:45:00+08:00,2025-06-24 13:50:00+08:00,33,21.0,29.0,2025-06-24 14:30:00+08:00,True,17,judge,
independent_judge_center_v3,000852.SH,2025-06-26,Range,DownTrend,2025-06-26 13:15:00+08:00,2025-06-26 13:20:00+08:00,27,15.0,23.0,2025-06-26 14:00:00+08:00,True,18,judge,
independent_judge_center_v3,000852.SH,2025-07-04,UpTrend,Range,2025-07-04 13:25:00+08:00,2025-07-04 13:30:00+08:00,29,17.0,25.0,2025-07-04 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-07-07,DownTrend,Range,2025-07-07 13:40:00+08:00,2025-07-07 13:45:00+08:00,32,20.0,28.0,2025-07-07 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-07-10,DownTrend,UpTrend,2025-07-10 11:20:00+08:00,2025-07-10 11:25:00+08:00,22,10.0,18.0,2025-07-10 13:35:00+08:00,True,19,judge,
independent_judge_center_v3,000852.SH,2025-07-14,Range,UpTrend,2025-07-14 13:40:00+08:00,2025-07-14 13:45:00+08:00,32,20.0,28.0,2025-07-14 14:25:00+08:00,True,20,judge,
independent_judge_center_v3,000852.SH,2025-07-15,Shock,Range,2025-07-15 13:05:00+08:00,2025-07-15 13:10:00+08:00,25,13.0,21.0,2025-07-15 13:50:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-07-21,Range,UpTrend,2025-07-21 13:30:00+08:00,2025-07-21 13:35:00+08:00,30,18.0,26.0,2025-07-21 14:15:00+08:00,True,21,judge,
independent_judge_center_v3,000852.SH,2025-07-23,DownTrend,Range,2025-07-23 13:20:00+08:00,2025-07-23 13:25:00+08:00,28,16.0,24.0,2025-07-23 14:05:00+08:00,True,22,judge,
independent_judge_center_v3,000852.SH,2025-07-30,DownTrend,Shock,2025-07-30 13:45:00+08:00,2025-07-30 13:50:00+08:00,33,21.0,29.0,2025-07-30 14:30:00+08:00,True,23,judge,
independent_judge_center_v3,000852.SH,2025-07-31,Shock,DownTrend,2025-07-31 13:25:00+08:00,2025-07-31 13:30:00+08:00,29,17.0,25.0,2025-07-31 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-07-31,DownTrend,Shock,2025-07-31 13:40:00+08:00,2025-07-31 13:45:00+08:00,32,20.0,28.0,2025-07-31 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2025-08-04,Range,UpTrend,2025-08-04 11:20:00+08:00,2025-08-04 11:25:00+08:00,22,10.0,18.0,2025-08-04 13:35:00+08:00,True,24,judge,
independent_judge_center_v3,000852.SH,2025-08-05,Range,UpTrend,2025-08-05 11:15:00+08:00,2025-08-05 11:20:00+08:00,21,9.0,17.0,2025-08-05 13:30:00+08:00,True,25,judge,
independent_judge_center_v3,000852.SH,2025-08-19,Range,DownTrend,2025-08-19 13:35:00+08:00,2025-08-19 13:40:00+08:00,31,19.0,27.0,2025-08-19 14:20:00+08:00,False,,judge,
